EmployeeID,GivenName,MiddleInitial,Surname,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
2122,Donald,B,Hanson,23,Travel_Rarely,Sales,2,3,Medical,Male,3,Laboratory Technician,Married,18780,1,13,1,1,2,1,0,1,4,3,3,3,3,0
2123,Milton,D,McGuire,25,Travel_Frequently,Research & Development,1,1,Life Sciences,Male,1,Manufacturing Director,Single,109320,1,11,1,1,3,1,1,0,3,4,3,3,3,1
2124,Joseph,G,Simpson,26,Travel_Rarely,Human Resources,9,3,Life Sciences,Male,2,Research Scientist,Single,68110,1,11,1,8,4,8,2,2,3,4,2,3,3,0
2125,Willie,J,Long,45,Travel_Rarely,Human Resources,12,3,Human Resources,Male,2,Laboratory Technician,Single,43060,2,11,2,26,3,24,1,11,1,2,3,3,3,1
2126,Ma,C,Domenico,55,Non-Travel,Research & Development,27,3,Life Sciences,Female,2,Manager,Divorced,48590,1,24,1,34,3,33,15,0,4,2,3,4,4,0
2127,Leslie,J,Rearick,21,Travel_Frequently,Research & Development,20,2,Medical,Female,4,Research Scientist,Single,53370,1,14,1,2,2,2,2,2,1,3,1,3,3,1
2128,James,J,Richardson,46,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manufacturing Director,Married,23400,2,13,1,26,2,11,0,8,4,2,3,1,3,0
2129,Cordell,G,Castleberry,34,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Representative,Single,74910,0,14,1,4,3,3,0,2,3,1,3,2,3,0
2130,Daniel,A,Gomez,51,Travel_Frequently,Research & Development,14,3,Life Sciences,Male,2,Research Director,Divorced,105270,4,14,0,31,3,29,11,10,4,2,2,3,3,0
2131,Jeff,A,Wachter,59,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,2,Research Scientist,Single,165950,6,21,1,25,2,9,5,4,4,4,2,3,4,0
2132,Carmen,R,Gates,34,Travel_Frequently,Sales,14,4,Medical,Female,3,Research Scientist,Divorced,88340,4,13,1,15,1,11,5,10,3,2,4,3,3,0
2133,Nellie,M,Gross,28,Travel_Frequently,Research & Development,2,3,Other,Female,1,Manager,Single,55770,0,19,0,5,3,4,0,2,4,3,2,3,3,0
2134,Roy,G,Epps,44,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,2,Research Scientist,Divorced,47070,1,17,0,26,4,25,14,13,3,1,2,1,3,0
2135,Gerald,J,Abbey,34,Travel_Frequently,Sales,1,3,Life Sciences,Male,2,Sales Executive,Married,24000,4,18,1,14,3,10,1,8,3,2,4,3,3,0
2136,Curtis,R,Burdette,35,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,Healthcare Representative,Married,98240,0,19,0,4,2,3,2,2,3,3,3,3,3,0
2137,Sharon,L,Peters,42,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,1,Manager,Married,64470,6,13,0,18,3,1,0,0,2,2,3,3,3,0
2138,Gladys,M,Bussey,43,Travel_Rarely,Research & Development,7,2,Medical,Female,1,Laboratory Technician,Single,195020,3,18,2,23,3,21,15,17,4,4,4,4,3,0
2139,Marcos,K,Humphrey,36,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Healthcare Representative,Single,27250,9,21,1,18,4,16,5,12,3,2,3,2,4,0
2140,Jean,D,Alexander,44,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,2,Laboratory Technician,Married,62720,1,19,1,10,3,10,0,5,1,4,3,3,3,1
2141,Tonya,W,Boykin,28,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,2,Sales Representative,Married,21270,1,14,0,2,3,2,2,2,4,4,3,3,3,0
2142,Peter,A,Gunther,51,Travel_Frequently,Sales,21,4,Medical,Male,2,Research Scientist,Single,182000,0,17,0,8,3,7,7,7,2,3,,3,3,0
2143,Emmett,C,Moore,30,Non-Travel,Research & Development,2,4,Other,Male,1,Research Scientist,Single,20960,7,11,3,10,2,8,1,7,3,3,3,3,3,0
2144,Sharon,D,Dodd,29,Travel_Rarely,Research & Development,29,4,Technical Degree,Female,1,Sales Representative,Divorced,28860,3,13,0,10,4,7,7,7,2,3,3,3,3,1
2145,Lottie,J,Beal,28,Travel_Rarely,Sales,1,4,Life Sciences,Female,2,Sales Representative,Single,20330,2,15,1,5,5,3,1,2,4,1,2,3,3,0
2146,Michael,T,Ballard,25,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,1,Research Scientist,Single,36220,1,25,0,2,0,2,2,1,4,2,2,3,4,0
2147,Frankie,D,Berry,32,Travel_Rarely,Research & Development,10,4,Other,Female,1,Sales Executive,Married,42330,1,11,0,10,5,10,0,8,3,4,4,3,3,0
2148,Steven,D,Chung,45,Travel_Frequently,Research & Development,19,3,Medical,Male,3,Laboratory Technician,Single,36810,3,17,1,22,2,0,0,0,,2,3,3,3,0
2149,Maude,R,Digiovanni,39,Travel_Rarely,Sales,29,1,Marketing,Female,1,Laboratory Technician,Divorced,54600,6,13,2,21,3,19,15,2,3,2,3,3,3,0
2150,James,C,Vidal,58,Travel_Rarely,Research & Development,27,3,Other,Male,2,Laboratory Technician,Divorced,21870,1,18,1,2,1,2,2,2,1,3,3,1,3,0
2151,Thelma,C,Spaulding,32,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,1,Sales Executive,Married,96020,1,13,1,10,3,10,1,1,4,3,3,3,3,1
2152,George,T,Henry,39,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Laboratory Technician,Single,28360,0,20,0,6,3,5,0,3,3,1,3,2,4,1
2153,Bradley,C,Nguyen,30,Travel_Rarely,Sales,9,1,Marketing,Male,4,Research Director,Married,40890,0,18,0,10,2,9,6,7,1,4,3,4,3,0
2154,Charles,K,Doyle,36,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales Executive,Married,166270,3,12,0,10,5,7,1,7,4,3,3,2,3,0
2155,Raymond,V,Villalobos,46,Travel_Rarely,Sales,4,3,Medical,Male,1,Research Scientist,Single,26190,6,12,1,10,3,7,5,7,4,1,4,2,3,0
2156,John,B,Winegar,28,Non-Travel,Research & Development,1,3,Medical,Male,5,Sales Executive,Married,56790,0,13,0,10,2,9,7,5,3,4,3,2,3,0
2157,Lucille,W,Montgomery,50,Travel_Rarely,Research & Development,20,2,Medical,Female,5,Laboratory Technician,Married,154020,4,21,0,25,3,3,1,2,4,1,3,2,4,0
2158,Wayne,C,Huffman,40,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850,2,13,3,9,1,5,1,0,4,2,3,2,3,1
2159,Joseph,A,McCord,52,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9,19,1,10,1,8,7,7,2,2,2,3,3,1
2160,Joanne,J,Ross,30,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Sales Executive,Married,30410,1,11,1,9,2,9,0,8,2,1,3,2,3,0
2161,Gary,M,Smallwood,39,Travel_Rarely,Research & Development,26,1,Medical,Male,2,Healthcare Representative,Single,34470,0,14,0,9,5,8,1,7,1,3,3,3,3,0
2162,Joseph,K,Johnson,31,Non-Travel,Research & Development,1,2,Medical,Male,1,Sales Executive,Divorced,195130,1,12,1,10,1,10,9,6,4,3,2,2,3,0
2163,Barbra,W,Pettey,41,Non-Travel,Sales,6,3,Life Sciences,Female,1,Research Director,Single,27730,1,11,0,19,3,19,11,9,3,2,3,3,3,0
2164,Mark,L,Adam,31,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1,14,1,3,3,3,2,2,4,2,4,3,3,1
2165,Chris,T,Ross,44,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4,11,1,10,2,3,1,2,1,1,4,3,3,1
2166,Robert,H,King,42,Non-Travel,Research & Development,4,3,Life Sciences,Male,2,Laboratory Technician,Married,20830,0,12,2,21,3,20,2,10,3,3,2,2,3,0
2167,Jesse,A,Olivier,55,Travel_Rarely,Sales,11,3,Technical Degree,Male,2,Manufacturing Director,Married,83810,4,15,1,23,3,19,9,11,4,3,3,3,3,0
2168,Sharon,P,Clements,56,Travel_Rarely,Sales,3,2,Medical,Female,3,Manufacturing Director,Single,26910,6,16,1,36,6,7,7,7,4,2,3,3,3,0
2169,Robert,C,Davis,40,Non-Travel,Research & Development,1,1,Life Sciences,Male,1,Laboratory Technician,Divorced,42860,9,15,0,6,6,4,0,0,3,3,3,3,3,0
2170,Arthur,C,Strange,34,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,2,Research Director,Divorced,26590,0,24,3,10,2,9,1,6,4,4,2,3,4,0
2171,James,P,Simmons,40,Travel_Rarely,Sales,4,3,Medical,Male,2,Sales Executive,Single,94340,1,13,1,9,3,9,8,8,3,4,3,2,3,0
2172,Rosemary,P,Ward,41,Travel_Frequently,Sales,1,4,Other,Female,2,Healthcare Representative,Divorced,55610,0,11,0,10,2,9,1,7,3,1,3,2,3,0
2173,Christopher,R,Townsend,35,Travel_Frequently,Sales,1,2,Technical Degree,Male,2,Manager,Single,66460,1,13,1,9,2,9,1,1,3,3,3,2,3,0
2174,James,C,Reed,51,Travel_Rarely,Sales,18,2,Life Sciences,Male,4,Manufacturing Director,Divorced,77250,1,13,1,33,2,33,0,10,3,2,3,3,3,0
2175,Phyllis,E,Greenfield,38,Travel_Rarely,Sales,2,4,Life Sciences,Female,1,Research Scientist,Divorced,107250,3,18,0,11,5,7,1,7,2,1,3,2,3,0
2176,Russell,E,Battista,34,Travel_Rarely,Sales,4,3,Life Sciences,Male,2,Research Scientist,Single,88470,1,16,0,10,3,10,9,6,3,1,4,4,3,0
2177,Fannie,T,Burgin,25,Travel_Rarely,Research & Development,6,2,Medical,Female,4,Research Scientist,Married,20450,3,19,0,7,3,3,1,2,4,4,2,3,3,0
2178,Joseph,O,Gros,58,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7,13,2,31,3,10,5,9,3,1,2,4,3,1
2179,Dorothy,R,Burritt,40,Travel_Rarely,Research & Development,14,4,Medical,Female,1,Research Scientist,Married,33480,3,22,0,7,2,4,0,3,2,2,3,1,4,0
2180,Leo,G,Bisson,36,Travel_Frequently,Sales,16,2,Life Sciences,Male,1,Research Scientist,Married,12810,2,11,0,17,2,15,6,13,1,1,2,3,3,0
2181,Alberto,B,Acuna,48,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Research Scientist,Single,28190,1,20,0,11,2,10,0,8,4,4,3,2,4,0
2182,Roxanne,D,Watson,27,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,48510,8,18,0,5,2,1,0,0,3,,3,3,3,0
2183,Cynthia,W,Young,51,Travel_Rarely,Research & Development,4,1,Medical,Female,3,Manufacturing Director,Single,40280,3,14,0,29,3,5,0,3,4,2,2,3,3,0
2184,Stanley,J,Fontana,18,Non-Travel,Research & Development,1,4,Medical,Male,2,Sales Executive,Single,27200,1,22,1,0,2,0,0,0,4,4,4,3,4,0
2185,Laura,D,Bynum,35,Travel_Rarely,Research & Development,1,4,Other,Female,2,Research Director,Married,81200,0,13,0,10,2,9,0,0,4,4,3,2,3,0
2186,Vera,D,McNeal,27,Travel_Frequently,Research & Development,26,4,Medical,Female,1,Research Director,Single,46470,3,17,0,8,3,6,0,0,4,4,3,4,3,0
2187,Steven,S,Cruz,55,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6,14,3,24,0,19,3,8,1,3,2,4,3,1
2188,Rudy,E,Shook,56,Travel_Rarely,Research & Development,24,4,Life Sciences,Male,2,Laboratory Technician,Married,32210,4,15,2,33,2,19,15,9,4,2,3,3,3,0
2189,Vince,M,Hsu,34,Non-Travel,Sales,1,2,Life Sciences,Male,2,Research Scientist,Divorced,86210,1,17,1,5,1,5,0,0,1,3,3,3,3,0
2190,William,J,Anderson,40,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Divorced,45770,5,11,1,15,3,12,11,8,2,3,3,2,3,0
2191,John,L,Anderson,34,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,1,Research Scientist,Married,45530,4,18,1,10,2,8,7,7,2,3,3,4,3,0
2192,Jan,M,Willis,31,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7,17,1,3,2,1,0,0,3,4,4,1,3,1
2193,Patrick,J,Thigpen,35,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0,13,0,5,2,4,3,2,4,3,2,3,3,1
2194,Karen,J,Ramsey,38,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Sales Representative,Divorced,76250,1,15,0,4,2,4,0,3,4,3,3,2,3,0
2195,Margaret,F,Swann,34,Travel_Rarely,Research & Development,10,4,Other,Female,2,Laboratory Technician,Single,74120,1,24,0,14,4,14,4,11,3,4,4,3,4,0
2196,Jacqueline,M,Fish,28,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Healthcare Representative,Married,111590,1,12,0,5,2,5,0,4,3,1,3,3,3,0
2197,Harvey,S,Leach,31,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1,15,0,10,3,10,6,7,4,3,2,2,3,1
2198,Charlotte,J,Rosas,39,Travel_Rarely,Research & Development,17,4,Technical Degree,Female,2,Healthcare Representative,Married,104750,3,11,1,8,3,5,1,4,1,4,4,3,3,0
2199,Kenneth,P,Eldred,51,Travel_Frequently,Research & Development,20,3,Medical,Male,2,Sales Executive,Married,148140,2,11,1,14,2,4,3,2,2,2,3,2,3,0
2200,Paul,N,Smith,41,Travel_Frequently,Research & Development,1,3,Life Sciences,Male,4,Sales Executive,Divorced,191410,3,12,1,12,2,6,3,3,4,4,2,3,3,0
2201,Lynette,S,Patterson,37,Travel_Rarely,Research & Development,2,2,Medical,Female,1,Healthcare Representative,Married,54050,7,15,0,8,3,6,1,3,3,3,3,4,3,0
2202,Carol,C,Iverson,33,Travel_Frequently,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,87930,6,17,0,8,2,5,1,2,2,4,4,3,3,0
2203,Randy,D,Deal,32,Travel_Rarely,Research & Development,1,4,Medical,Male,5,Research Director,Married,191890,0,12,1,4,3,3,1,2,3,2,2,3,3,0
2204,Manuel,R,Ramirez,39,Non-Travel,Research & Development,29,2,Life Sciences,Male,2,Sales Executive,Married,38750,3,15,0,13,3,6,0,5,3,3,3,3,3,0
2205,Roderick,V,Schwager,25,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,1,Sales Executive,Married,22160,2,13,3,6,2,3,1,2,1,3,2,2,3,0
2206,Guy,A,Morrison,52,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,2,Sales Executive,Married,117130,2,14,0,24,2,5,0,2,4,3,2,3,3,0
2207,Steven,K,Morales,43,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Laboratory Technician,Single,78610,1,14,2,20,1,20,1,8,1,3,1,3,3,0
2208,William,A,Narcisse,27,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Married,37080,1,16,2,6,2,6,4,4,4,4,3,3,3,0
2209,Barbara,R,Orozco,27,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1,18,1,8,3,8,7,7,4,3,3,4,3,1
2210,Rodney,A,Morrison,26,Travel_Rarely,Research & Development,2,2,Other,Male,3,Laboratory Technician,Single,53040,0,20,1,5,2,4,1,1,1,4,3,3,4,0
2211,Evelyn,J,Curran,42,Travel_Rarely,Sales,23,3,Marketing,Female,3,Research Scientist,Married,26420,0,13,1,21,3,20,0,9,3,1,3,3,3,0
2212,Brittany,K,Jones,52,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,1,Healthcare Representative,Married,27590,9,18,1,12,6,5,0,4,3,1,1,3,3,0
2213,Raymond,A,Williams,37,Travel_Rarely,Research & Development,20,5,Life Sciences,Male,2,Manager,Single,68040,4,13,1,8,1,3,0,2,1,3,3,3,3,0
2214,Inger,J,James,35,Travel_Frequently,Research & Development,6,4,Medical,Female,2,Research Director,Single,61420,2,15,1,10,2,2,2,2,3,4,3,3,3,0
2215,Keenan,M,Mason,25,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Sales Executive,Married,25000,4,14,2,7,2,3,0,2,1,4,2,1,3,0
2216,Willie,S,Scott,26,Travel_Rarely,Research & Development,29,4,Life Sciences,Male,1,Research Scientist,Single,63890,0,22,0,8,2,7,0,7,3,1,3,2,4,0
2217,Roy,A,Martin,29,Travel_Rarely,Sales,9,3,Life Sciences,Male,1,Laboratory Technician,Single,111030,1,12,0,10,5,10,0,9,2,1,2,2,3,0
2218,Ashley,M,Crawford,49,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3,18,0,20,2,4,1,3,1,1,3,3,3,1
2219,Nancy,B,Troche,29,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0,15,1,9,2,8,7,7,3,4,3,3,3,1
2220,Kristen,W,Lewis,54,Travel_Rarely,Sales,1,3,Medical,Female,2,Manager,Single,22970,6,18,2,29,2,20,12,7,4,4,2,2,3,0
2221,Stephanie,H,Henderson,58,Travel_Rarely,Sales,22,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3,12,1,32,2,9,1,5,4,1,3,3,3,0
2222,Cheryl,M,Sampson,55,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2,16,1,31,3,7,0,0,2,4,4,3,3,0
2223,James,M,Whitney,36,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,53090,3,13,0,15,5,5,0,1,1,2,3,3,3,0
2224,Jerry,C,Williams,31,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1,19,0,1,3,1,0,0,2,3,3,3,3,1
2225,Albert,E,Stevens,30,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7,13,0,8,4,3,0,2,4,1,3,3,3,0
2226,Arnold,C,Andrew,31,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Single,168560,3,12,1,9,3,3,1,0,1,2,,3,3,0
2227,Laura,M,Talbert,34,Travel_Frequently,Sales,2,1,Marketing,Female,5,Manager,Divorced,26860,5,11,0,10,3,4,1,3,4,1,3,4,3,0
2228,Bruce,K,Gonzales,31,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1,14,1,1,2,1,0,0,1,2,4,1,3,1
2229,David,M,Torres,27,Travel_Rarely,Human Resources,11,4,Medical,Male,4,Sales Executive,Married,66320,0,16,0,6,3,5,1,4,2,1,4,3,3,0
2230,Tyler,N,Purcell,36,Travel_Rarely,Sales,1,3,Marketing,Male,2,Research Scientist,Single,35050,1,12,2,10,2,10,1,8,1,4,2,2,3,0
2231,Mary,D,Buckwalter,36,Travel_Rarely,Research & Development,24,3,Other,Female,3,Research Director,Married,63970,4,14,1,11,3,3,0,2,3,1,2,3,3,0
2232,Stephanie,C,Dudley,47,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Sales Executive,Married,62740,7,14,2,17,0,6,1,2,1,4,2,3,3,0
2233,Marc,K,Ross,25,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3,19,0,6,3,3,2,2,1,1,3,2,3,1
2234,William,C,Schindler,37,Non-Travel,Sales,8,4,Medical,Male,1,Healthcare Representative,Single,75870,0,22,1,7,5,6,1,3,3,3,1,3,4,0
2235,Joseph,J,Smith,56,Travel_Rarely,Research & Development,10,4,Other,Male,2,Sales Representative,Married,42580,2,16,0,5,2,3,1,0,1,1,4,3,3,0
2236,Robert,P,Burton,47,Travel_Rarely,Research & Development,3,2,Medical,Male,2,Laboratory Technician,Married,43640,3,11,1,26,3,20,5,6,1,3,4,3,3,0
2237,Johnny,E,Vail,24,Travel_Rarely,Research & Development,5,1,Other,Male,1,Manufacturing Director,Married,43350,1,15,1,5,5,5,0,3,4,3,3,3,3,0
2238,Charles,T,Adams,32,Travel_Rarely,Sales,4,3,Marketing,Male,1,Research Scientist,Married,53260,4,14,1,7,2,4,0,3,4,4,2,3,3,0
2239,Juan,B,Coffman,34,Travel_Rarely,Research & Development,9,2,Medical,Male,1,Sales Executive,Married,32800,5,13,0,7,3,5,0,2,4,2,2,3,3,0
2240,Vera,D,Garrido,41,Travel_Rarely,Research & Development,26,3,Medical,Female,3,Sales Executive,Married,54850,2,17,2,7,2,4,0,3,2,3,2,3,3,0
2241,Fredrick,G,Walter,40,Non-Travel,Sales,3,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3,11,1,11,6,8,0,7,3,3,4,2,3,0
2242,Leonard,A,Conrad,31,Travel_Rarely,Research & Development,16,3,Medical,Male,2,Human Resources,Divorced,27820,1,19,1,13,5,13,9,9,1,4,3,3,3,0
2243,Ted,L,Dwyer,46,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4,11,1,28,2,7,4,3,1,4,4,3,3,1
2244,David,P,Kyle,39,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2,15,2,11,1,1,0,0,1,1,4,2,3,1
2245,Michael,J,Mitton,31,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1,13,3,10,3,10,4,7,3,2,3,3,3,1
2246,Austin,B,Acker,45,Travel_Rarely,Sales,10,2,Marketing,Male,1,Sales Executive,Divorced,38330,2,14,0,24,1,7,0,7,2,1,3,3,3,0
2247,Eric,D,Blankenship,31,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,3,Human Resources,Single,42440,9,13,0,8,3,3,0,2,4,2,3,3,3,0
2248,Carlos,M,Marin,31,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6,23,1,7,5,2,2,2,2,4,1,3,4,1
2249,Beverly,D,Allen,45,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,184300,4,12,1,10,5,3,1,2,2,4,4,3,3,0
2250,Bryan,D,Kline,48,Travel_Rarely,Research & Development,24,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4,12,0,15,3,2,2,2,3,1,3,3,3,0
2251,James,B,Wilson,34,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1,16,1,2,3,2,2,2,1,3,3,3,3,1
2252,Cathy,R,Franqui,40,Non-Travel,Research & Development,25,4,Other,Female,1,Sales Executive,Divorced,31490,2,15,1,16,1,9,4,8,4,2,3,2,3,0
2253,Rita,R,Matsuda,28,Travel_Rarely,Research & Development,1,2,Technical Degree,Female,1,Research Scientist,Single,176390,0,13,1,6,0,5,1,3,4,1,3,3,3,0
2254,Luis,D,Dietrich,44,Non-Travel,Research & Development,5,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3,18,0,7,4,5,0,3,3,3,3,2,3,0
2255,Jacob,D,Charles,53,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,2,Manager,Single,116910,4,20,0,35,2,9,8,8,4,2,2,3,4,0
2256,Eric,M,Cook,49,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2,19,0,20,2,3,1,2,1,3,2,1,3,0
2257,Timothy,A,Nava,40,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2,18,1,8,3,3,1,2,3,3,4,3,3,0
2258,Bruce,M,Hursey,44,Travel_Rarely,Research & Development,5,1,Other,Male,3,Research Scientist,Single,52280,1,13,0,6,2,5,1,3,4,2,2,4,3,0
2259,Kari,B,Isaac,33,Travel_Frequently,Human Resources,10,3,Medical,Female,2,Sales Executive,Married,27000,0,14,3,5,2,4,0,3,4,1,3,3,3,0
2260,Lois,R,Miller,34,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,1,Sales Representative,Single,192460,3,15,1,15,5,13,3,12,4,1,3,3,3,0
2261,William,H,Hooper,30,Travel_Rarely,Sales,1,2,Technical Degree,Male,1,Laboratory Technician,Married,25060,8,22,0,4,3,2,2,2,4,3,2,3,4,0
2262,Margaret,K,Terry,42,Travel_Frequently,Research & Development,8,4,Medical,Female,1,Sales Executive,Single,60620,1,22,2,12,2,12,5,8,1,4,3,3,4,0
2263,Lucille,A,Benny,44,Travel_Frequently,Research & Development,5,3,Life Sciences,Female,5,Manufacturing Director,Married,43820,7,16,2,11,2,1,0,0,1,3,2,3,3,0
2264,Leo,S,Meyers,30,Non-Travel,Research & Development,8,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1,17,1,1,2,1,0,0,3,3,2,3,3,0
2265,Richard,B,Addington,57,Travel_Rarely,Sales,2,1,Life Sciences,Male,3,Research Scientist,Married,61620,0,14,0,13,5,12,2,8,2,3,2,2,3,0
2266,Dorothy,J,Pitcher,49,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3,15,0,29,5,8,0,7,3,2,3,3,3,0
2267,Kelly,M,Owens,34,Travel_Frequently,Research & Development,2,4,Medical,Female,2,Sales Representative,Divorced,68770,7,20,0,16,3,14,6,9,2,1,2,3,4,0
2268,Dean,I,Akers,28,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3,20,1,5,5,3,1,2,1,3,4,3,4,1
2269,Kristen,F,Summers,29,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,5,17,3,7,1,5,0,0,1,2,1,3,3,1
2270,Richard,B,Cox,34,Travel_Rarely,Research & Development,7,1,Medical,Male,1,Research Scientist,Single,62880,0,15,1,16,2,15,10,10,1,2,4,3,3,1
2271,Micheal,A,Benton,35,Travel_Rarely,Sales,7,4,Other,Female,4,Healthcare Representative,Married,25530,1,14,1,1,4,1,0,0,4,3,3,2,3,0
2272,William,V,Dwyer,24,Travel_Frequently,Sales,3,3,Life Sciences,Male,2,Research Scientist,Single,76540,2,17,1,4,3,0,0,0,2,1,2,2,3,1
2273,Shirley,M,Brown,24,Non-Travel,Research & Development,10,3,Life Sciences,Female,2,Manager,Married,51600,1,17,1,1,3,1,0,0,4,2,3,1,3,0
2274,Edwina,G,Ayers,44,Travel_Frequently,Research & Development,5,2,Medical,Female,2,Research Scientist,Single,171590,5,22,1,16,1,2,2,2,2,3,2,2,4,0
2275,Maria,J,Proffitt,29,Travel_Rarely,Sales,10,2,Life Sciences,Female,1,Sales Executive,Divorced,128080,1,13,0,10,6,10,0,4,3,3,3,3,3,0
2276,Winston,L,Chun,30,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,3,Sales Executive,Divorced,102210,0,19,1,6,2,5,1,3,3,3,4,3,3,0
2277,Robert,H,Pollack,55,Travel_Rarely,Sales,20,3,Marketing,Male,2,Research Scientist,Married,47790,0,14,1,4,6,3,1,2,4,3,3,3,3,0
2278,Clarence,R,Dove,33,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,2,Research Scientist,Married,37370,8,22,2,8,2,5,0,2,1,2,3,3,4,0
2279,Lisa,G,McKissick,47,Travel_Rarely,Research & Development,8,4,Medical,Female,2,Sales Representative,Married,23660,3,17,0,11,5,5,1,2,3,3,2,2,3,0
2280,Charles,F,Mendoza,28,Travel_Frequently,Sales,1,3,Marketing,Male,2,Laboratory Technician,Single,17060,7,12,0,8,3,0,0,0,3,1,2,3,3,1
